OperationID,Name,ProcessTime
94,[4022-635-87282] M3-02 - Accuwell - 3axis - Manual (FR3_02),1.2102803738317758
97,[4022-635-87282] BW - Benchwork (BKW_01),3.0
98,[4022-635-87282] OUT - Outsourced activity,5.257009345794392
99,[4022-635-87282] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[4598-008-08901B POS 1] MP1 - Material preparation - automatic sawing (ZGN_01),1.0197109067017083
101,[4598-008-08901B POS 1] M4-02 - Accuwell - 4axis - Conveyor automation (FR4_02),25.11826544021025
102,[4598-008-08901B POS 1] M3-01 - Accuwell - 3axis - Manual (FR3_01),4.11826544021025
103,[4598-008-08901B POS 1] BW - Benchwork (BKW_01),3.0
104,[4598-008-08901B POS 1] OUT - Outsourced activity,11.826544021024967
105,[4598-008-08901B POS 1] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_65_c1e1b939,"[4022.666.20971-TBRM MCH] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
107,[4022.666.20971-TBRM MCH] M5-03 - Haas - 5axis - Manual (UMC750),23.32
__export__.mrp_workcenter_65_c1e1b939,"[4022.644.9779] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
109,[4022.644.9779] M3-03 - Haas - 3axis - Manual (VF2SS),222.0
__export__.mrp_workcenter_65_c1e1b939,"[4022.622.61761] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
111,[4022.622.61761] M5-03 - Haas - 5axis - Manual (UMC750),376.0
113,[4022.622.61761] OUT - Outsourced activity,4500.0
114,[4022.622.61761] CMM - Hexagon - CMM (TIGO SF),90.0
__export__.mrp_workcenter_63_98a7a00b,[7005-2540-0007] MP1 - Material preparation - automatic sawing (ZGN_01),1.9375
116,[7005-2540-0007] M3-03 - Haas - 3axis - Manual (VF2SS),29.75
117,[7005-2540-0007] OUT - Outsourced activity,140.625
__export__.mrp_workcenter_63_98a7a00b,[00385-00-102-C] MP1 - Material preparation - automatic sawing (ZGN_01),1.0401069518716577
119,[00385-00-102-C] M4-02 - Accuwell - 4axis - Conveyor automation (FR4_02),8.240641711229946
120,[00385-00-102-C] M3-01 - Accuwell - 3axis - Manual (FR3_01),3.2406417112299466
121,[00385-00-102-C] OUT - Outsourced activity,24.06417112299465
122,[00385-00-102-C] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_65_c1e1b939,"[4022.689.94931] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",60.0
124,[4022.689.94931] M3-01 - Accuwell - 3axis - Manual (FR3_01),304.0
__export__.mrp_workcenter_65_c1e1b939,"[4022.689.94981] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
__export__.mrp_workcenter_65_c1e1b939,"[4522-980-37891] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",0.0
127,[4522-980-37891] M3-02 - Accuwell - 3axis - Manual (FR3_02),8.447761194029852
128,[4522-980-37891] BW - Benchwork (BKW_01),1.0
129,[4522-980-37891] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_65_c1e1b939,"[S325F3116200B] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",0.0
132,[S325F3116200B] M3-01 - Accuwell - 3axis - Manual (FR3_01),92.0
133,[S325F3116200B] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[1011113A] MP1 - Material preparation - automatic sawing (ZGN_01),1.1119402985074627
136,[1011113A] M4-01 - Accuwell -  4axis - Conveyor automation (FR4_01),2.671641791044776
137,[1011113A] BW - Benchwork (BKW_01),2.0
138,[1011113A] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_64_95992ef5,[BD50-5085-011-C] MP2 - Material preparation - manual sawing (ZGN_02),1.0
140,[BD50-5085-011-C] M3-01 - Accuwell - 3axis - Manual (FR3_01),7.8
141,[BD50-5085-011-C] BW - Benchwork (BKW_01),2.0
144,[BD50-5085-011-C] PACK - Packaging (VERP_P),1.0
143,[BD50-5085-011-C] OUT - Outsourced activity,90.0
__export__.mrp_workcenter_63_98a7a00b,[7384477] MP1 - Material preparation - automatic sawing (ZGN_01),16.0
146,[7384477] M5-03 - Haas - 5axis - Manual (UMC750),74.0
147,[7384477] M3-03 - Haas - 3axis - Manual (VF2SS),74.0
__export__.mrp_workcenter_63_98a7a00b,[7385699] MP1 - Material preparation - automatic sawing (ZGN_01),16.0
149,[7385699] M5-03 - Haas - 5axis - Manual (UMC750),83.0
150,[7385699] M3-03 - Haas - 3axis - Manual (VF2SS),74.0
__export__.mrp_workcenter_63_98a7a00b,[4022-666-18121] MP1 - Material preparation - automatic sawing (ZGN_01),1.043859649122807
152,[4022-666-18121] M3-01 - Accuwell - 3axis - Manual (FR3_01),9.263157894736842
153,[4022-666-18121] BW - Benchwork (BKW_01),2.0
154,[4022-666-18121] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_61_bcb50df3,[4022.684.31521] M5-03 - Haas - 5axis - Manual (UMC750),110.0
__export__.mrp_workcenter_65_c1e1b939,"[RRDE.CAP] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
157,[RRDE.CAP] M5-03 - Haas - 5axis - Manual (UMC750),23.2
158,[RRDE.CAP] M3-03 - Haas - 3axis - Manual (VF2SS),9.2
__export__.mrp_workcenter_63_98a7a00b,[4022.622.61092] MP1 - Material preparation - automatic sawing (ZGN_01),1.375
160,[4022.622.61092] M5-04 - Haas - 5axis  - Manual (UMC750SS),21.5
161,[4022.622.61092] M3-03 - Haas - 3axis - Manual (VF2SS),33.5
164,[4022.622.61092] OUT - Outsourced activity,168.75
165,[4022.622.61092] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[Frameplate top new / VDM / P01830] MP1 - Material preparation - automatic sawing (ZGN_01),8.5
167,[Frameplate top new / VDM / P01830] M3-03 - Haas - 3axis - Manual (VF2SS),73.0
168,[Frameplate top new / VDM / P01830] M5-03 - Haas - 5axis - Manual (UMC750),85.0
__export__.mrp_workcenter_65_c1e1b939,"[Motor plate / VDM / P01814] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
170,[Motor plate / VDM / P01814] M3-03 - Haas - 3axis - Manual (VF2SS),146.0
__export__.mrp_workcenter_63_98a7a00b,[Frameplate left new / VDM / P01829] MP1 - Material preparation - automatic sawing (ZGN_01),8.5
172,[Frameplate left new / VDM / P01829] M5-03 - Haas - 5axis - Manual (UMC750),75.0
173,[Frameplate left new / VDM / P01829] M3-03 - Haas - 3axis - Manual (VF2SS),57.0
__export__.mrp_workcenter_63_98a7a00b,[Frameplate chopcot plate / VDM / P01815] MP1 - Material preparation - automatic sawing (ZGN_01),6.0
175,[Frameplate chopcot plate / VDM / P01815] M3-03 - Haas - 3axis - Manual (VF2SS),80.0
__export__.mrp_workcenter_63_98a7a00b,[Frameplate right new / VDM / P01827A] MP1 - Material preparation - automatic sawing (ZGN_01),16.0
177,[Frameplate right new / VDM / P01827A] M5-03 - Haas - 5axis - Manual (UMC750),99.0
178,[Frameplate right new / VDM / P01827A] M3-03 - Haas - 3axis - Manual (VF2SS),96.0
__export__.mrp_workcenter_65_c1e1b939,"[Frame plate / VDM / P01813] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
180,[Frame plate / VDM / P01813] M3-03 - Haas - 3axis - Manual (VF2SS),135.0
181,[Frame plate / VDM / P01813] M5-03 - Haas - 5axis - Manual (UMC750),137.0
__export__.mrp_workcenter_63_98a7a00b,[Support Bar DTC6 / VDM / P01817] MP1 - Material preparation - automatic sawing (ZGN_01),8.5
183,[Support Bar DTC6 / VDM / P01817] M3-03 - Haas - 3axis - Manual (VF2SS),51.0
184,[Support Bar DTC6 / VDM / P01817] M5-03 - Haas - 5axis - Manual (UMC750),72.0
__export__.mrp_workcenter_65_c1e1b939,"[Frameplate chopcot outer plate 6 holes / VDM / P01826] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
186,[Frameplate chopcot outer plate 6 holes / VDM / P01826] M3-03 - Haas - 3axis - Manual (VF2SS),194.0
__export__.mrp_workcenter_63_98a7a00b,[Dancer fixation plate #1 / VDM / P01868] MP1 - Material preparation - automatic sawing (ZGN_01),16.0
188,[Dancer fixation plate #1 / VDM / P01868] M5-03 - Haas - 5axis - Manual (UMC750),93.0
189,[Dancer fixation plate #1 / VDM / P01868] M3-03 - Haas - 3axis - Manual (VF2SS),101.0
__export__.mrp_workcenter_65_c1e1b939,"[Vertical bobbin brake top plate / VDM / P03105] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
191,[Vertical bobbin brake top plate / VDM / P03105] M3-03 - Haas - 3axis - Manual (VF2SS),39.0
192,[Vertical bobbin brake top plate / VDM / P03105] M5-03 - Haas - 5axis - Manual (UMC750),44.0
__export__.mrp_workcenter_65_c1e1b939,"[Vertical bobbin brake bottom plate / VDM / P03106] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
__export__.mrp_workcenter_64_95992ef5,[4022-333-58791] MP2 - Material preparation - manual sawing (ZGN_02),1.0
195,[4022-333-58791] M4-01 - Accuwell -  4axis - Conveyor automation (FR4_01),3.703125
196,[4022-333-58791] BW - Benchwork (BKW_01),5.0
197,[4022-333-58791] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[4022.632.63021] MP1 - Material preparation - automatic sawing (ZGN_01),1.0088235294117647
199,[4022.632.63021] M5-03 - Haas - 5axis - Manual (UMC750),13.535294117647059
__export__.mrp_workcenter_63_98a7a00b,[00429-00-662-B] MP1 - Material preparation - automatic sawing (ZGN_01),1.0375
201,[00429-00-662-B] M4-02 - Accuwell - 4axis - Conveyor automation (FR4_02),14.225
202,[00429-00-662-B] BW - Benchwork (BKW_01),2.0
203,[00429-00-662-B] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_65_c1e1b939,"[4022.704.19282] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
230,[4022.704.19282] M5-03 - Haas - 5axis - Manual (UMC750),482.0
206,[4022.704.19282] OUT - Outsourced activity,160.71428571428572
__export__.mrp_workcenter_63_98a7a00b,[7001-2580-0016] MP1 - Material preparation - automatic sawing (ZGN_01),3.5
208,[7001-2580-0016] M3-03 - Haas - 3axis - Manual (VF2SS),23.0
__export__.mrp_workcenter_63_98a7a00b,[7001-2580-0017] MP1 - Material preparation - automatic sawing (ZGN_01),3.5
210,[7001-2580-0017] M3-03 - Haas - 3axis - Manual (VF2SS),27.0
__export__.mrp_workcenter_64_95992ef5,[4022-335-19371] MP2 - Material preparation - manual sawing (ZGN_02),1.0
212,[4022-335-19371] M4-01 - Accuwell -  4axis - Conveyor automation (FR4_01),4.5
213,[4022-335-19371] BW - Benchwork (BKW_01),5.0
214,[4022-335-19371] PACK - Packaging (VERP_P),1.0166666666666666
__export__.mrp_workcenter_63_98a7a00b,[00528-11649-A] MP1 - Material preparation - automatic sawing (ZGN_01),16.0
216,[00528-11649-A] MP2 - Material preparation - manual sawing (ZGN_02),1.0
217,[00528-11649-A] M5-03 - Haas - 5axis - Manual (UMC750),67.0
218,[00528-11649-A] M3-03 - Haas - 3axis - Manual (VF2SS),69.0
__export__.mrp_workcenter_61_bcb50df3,[00528-11764-A] M5-03 - Haas - 5axis - Manual (UMC750),87.0
__export__.mrp_workcenter_63_98a7a00b,[4022.644.9778] MP1 - Material preparation - automatic sawing (ZGN_01),8.5
__export__.mrp_workcenter_64_95992ef5,[BD50-5075-009-E] MP2 - Material preparation - manual sawing (ZGN_02),1.0
222,[BD50-5075-009-E] M3-01 - Accuwell - 3axis - Manual (FR3_01),6.25
223,[BD50-5075-009-E] BW - Benchwork (BKW_01),2.0
226,[BD50-5075-009-E] PACK - Packaging (VERP_P),1.0
225,[BD50-5075-009-E] OUT - Outsourced activity,112.5
__export__.mrp_workcenter_65_c1e1b939,"[7005-2580-0010] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
228,[7005-2580-0010] M3-03 - Haas - 3axis - Manual (VF2SS),48.5
229,[7005-2580-0010] OUT - Outsourced activity,281.25
__export__.mrp_workcenter_63_98a7a00b,[4022-680-5025] MP1 - Material preparation - automatic sawing (ZGN_01),2.5
232,[4022-680-5025] M3-02 - Accuwell - 3axis - Manual (FR3_02),42.0
233,[4022-680-5025] OUT - Outsourced activity,225.0
__export__.mrp_workcenter_63_98a7a00b,[4022-680-5023] MP1 - Material preparation - automatic sawing (ZGN_01),2.5
235,[4022-680-5023] M3-02 - Accuwell - 3axis - Manual (FR3_02),30.0
236,[4022-680-5023] OUT - Outsourced activity,225.0
__export__.mrp_workcenter_63_98a7a00b,[4022.699.1863] MP1 - Material preparation - automatic sawing (ZGN_01),4.75
238,[4022.699.1863] OUT - Outsourced activity,562.5
239,[4022.699.1863] M5-03 - Haas - 5axis - Manual (UMC750),69.0
__export__.mrp_workcenter_65_c1e1b939,"[00385-00-113A] MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1.0
241,[00385-00-113A] M4-02 - Accuwell - 4axis - Conveyor automation (FR4_02),15.126404494382022
242,[00385-00-113A] BW - Benchwork (BKW_01),3.0
243,[00385-00-113A] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[00385-00-320-A] MP1 - Material preparation - automatic sawing (ZGN_01),1.0236966824644549
245,[00385-00-320-A] M4-01 - Accuwell -  4axis - Conveyor automation (FR4_01),6.14218009478673
246,[00385-00-320-A] BW - Benchwork (BKW_01),1.0
247,[00385-00-320-A] OUT - Outsourced activity,3.5545023696682465
248,[00385-00-320-A] PACK - Packaging (VERP_P),1.0
__export__.mrp_workcenter_63_98a7a00b,[LD Switch Plate / VDM / P00704] MP1 - Material preparation - automatic sawing (ZGN_01),4.75
250,[LD Switch Plate / VDM / P00704] M5-03 - Haas - 5axis - Manual (UMC750),27.0
__export__.mrp_workcenter_63_98a7a00b,[LD 16x Inlet Plate / VDM / P00706] MP1 - Material preparation - automatic sawing (ZGN_01),4.75
252,[LD 16x Inlet Plate / VDM / P00706] M3-03 - Haas - 3axis - Manual (VF2SS),87.0
__export__.mrp_workcenter_63_98a7a00b,[4512-127-05186B] MP1 - Material preparation - automatic sawing (ZGN_01),1.007716049382716
__export__.mrp_workcenter_64_95992ef5,[BD50-5085-013-C] MP2 - Material preparation - manual sawing (ZGN_02),1.0
255,[BD50-5085-013-C] M3-01 - Accuwell - 3axis - Manual (FR3_01),8.25
256,[BD50-5085-013-C] BW - Benchwork (BKW_01),2.0
259,[BD50-5085-013-C] PACK - Packaging (VERP_P),1.0
258,[BD50-5085-013-C] OUT - Outsourced activity,112.5
__export__.mrp_workcenter_64_95992ef5,[BD50-5075-011-E] MP2 - Material preparation - manual sawing (ZGN_02),1.0
261,[BD50-5075-011-E] M3-01 - Accuwell - 3axis - Manual (FR3_01),6.25
262,[BD50-5075-011-E] BW - Benchwork (BKW_01),2.0
265,[BD50-5075-011-E] PACK - Packaging (VERP_P),1.0
264,[BD50-5075-011-E] OUT - Outsourced activity,112.5
